id,pth,label,relFCs,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,upper_lip_x,upper_lip_y,nose_tip_x,nose_tip_y,forehead_glabella_x,forehead_glabella_y,lower_lip_x,lower_lip_y,right_eye_outer_x,right_eye_outer_y,right_cheek_x,right_cheek_y,mouth_right_corner_x,mouth_right_corner_y,right_eyebrow_outer_x,right_eyebrow_outer_y,right_eyebrow_inner_x,right_eyebrow_inner_y,right_eye_inner_x,right_eye_inner_y,chin_x,chin_y,left_eye_outer_x,left_eye_outer_y,left_cheek_x,left_cheek_y,mouth_left_corner_x,mouth_left_corner_y,left_eyebrow_outer_x,left_eyebrow_outer_y,left_eyebrow_inner_x,left_eyebrow_inner_y,left_eye_inner_x,left_eye_inner_y
18041,neutral/ffhq_2664.png,anger,0.7576477917799358,0.0,0.0,2.81,0.0,1.09,0.62,0.0,0.52,0.16,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03291064500808716,0.06910169124603271,0.0,0.0,0.03512611985206604,-0.4135053753852844,0.0481162965297699,0.1350141167640686,-0.118692547082901,-0.2049424946308136,-0.1281125545501709,-0.06560903787612915,-0.027085542678833008,0.08009076118469238,-0.1608247458934784,-0.2646637558937073,-0.029923349618911743,-0.26088109612464905,-0.015130281448364258,-0.18576747179031372,0.071743905544281,0.26248544454574585,0.2573739290237427,-0.17931345105171204,0.2695350646972656,-0.042109668254852295,0.17451661825180054,0.09309417009353638,0.31331753730773926,-0.23663023114204407,0.0862625241279602,-0.2546911835670471,0.12580102682113647,-0.17498737573623657
19606,neutral/ffhq_4672.png,anger,0.7384595003361929,0.0,0.0,0.0,0.0,0.66,1.82,0.0,1.97,0.44,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021430015563964844,0.09242504835128784,0.0,0.0,-0.0872378945350647,-0.34705159068107605,-0.03217899799346924,0.24542468786239624,-0.2724396586418152,-0.12672114372253418,-0.2754001319408417,0.005351424217224121,-0.1789972484111786,0.15128862857818604,-0.33926016092300415,-0.1954781413078308,-0.11787629127502441,-0.23296409845352173,-0.14945676922798157,-0.12154850363731384,-0.04663228988647461,0.37520354986190796,0.06355589628219604,-0.10837799310684204,0.10360914468765259,0.01641315221786499,0.04000425338745117,0.15361928939819336,0.08791816234588623,-0.16784706711769104,-0.015489757061004639,-0.2222793698310852,-0.022578060626983643,-0.11299893260002136
4542,contempt/image0037298.jpg,anger,0.7868486177154786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062885284423828125,0.09344154596328735,0.0,0.0,0.033229708671569824,-0.44867104291915894,-0.011146903038024902,0.16737020015716553,-0.20068421959877014,-0.2471507489681244,-0.21504241228103638,-0.07649153470993042,-0.10951372981071472,0.1134994626045227,-0.25531627237796783,-0.3062627911567688,-0.04881367087364197,-0.30963197350502014,-0.06565111875534058,-0.22686702013015747,-0.018376082181930542,0.31068336963653564,0.23520314693450928,-0.21995902061462402,0.2263506054878235,-0.04828387498855591,0.09981566667556763,0.12924665212631226,0.29455113410949707,-0.276220440864563,0.09403550624847412,-0.3018532395362854,0.1004135012626648,-0.21535804867744446
2601,anger/image0028339.jpg,anger,0.7888130248943286,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134721517562866,0.07060325145721436,0.0,0.0,-0.016834616661071777,-0.3606087565422058,0.04894977807998657,0.13683253526687622,-0.11894029378890991,-0.1557283103466034,-0.10804092884063721,-0.02657318115234375,-0.014212965965270996,0.1023339033126831,-0.15897312760353088,-0.19967588782310486,-0.05480772256851196,-0.2203546166419983,-0.02705898880958557,-0.15657728910446167,0.09592998027801514,0.24481648206710815,0.22135931253433228,-0.20136648416519165,0.24260544776916504,-0.06243413686752319,0.14447110891342163,0.09195750951766968,0.26196789741516113,-0.26234006881713867,0.0507732629776001,-0.239360511302948,0.10214722156524658,-0.17336541414260864
1617,anger/image0021790.jpg,anger,0.8118839336491109,0.0,0.0,2.13,0.0,0.41,0.42,0.0,0.86,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030517280101776123,0.1161355972290039,0.0,0.0,0.029210805892944336,-0.36547690629959106,-0.008662939071655273,0.2066442370414734,-0.2101460099220276,-0.14017650485038757,-0.22861173748970032,0.001620173454284668,-0.13405370712280273,0.16570252180099487,-0.2562836706638336,-0.20537707209587097,-0.05160045623779297,-0.2515084743499756,-0.07879552245140076,-0.14261960983276367,-0.016352802515029907,0.3646659255027771,0.2257872223854065,-0.13248351216316223,0.23563367128372192,0.004652202129364014,0.12719231843948364,0.16571801900863647,0.285600483417511,-0.19399389624595642,0.08665966987609863,-0.2457876205444336,0.09530681371688843,-0.13981950283050537
713,anger/image0013326.jpg,anger,0.8470700709847327,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.51,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005691707134246826,0.09046930074691772,0.0,0.0,-0.06022465229034424,-0.41800400614738464,-0.0023012757301330566,0.16598647832870483,-0.2542862594127655,-0.1762802004814148,-0.24433684349060059,-0.023951709270477295,-0.1323682963848114,0.12814104557037354,-0.3191682994365692,-0.23604989051818848,-0.11273851990699768,-0.27087080478668213,-0.12028688192367554,-0.17493510246276855,-0.0006341338157653809,0.2911067008972168,0.1539602279663086,-0.2189490795135498,0.17211097478866577,-0.06957864761352539,0.0931214690208435,0.1042788028717041,0.1945973038673401,-0.29071012139320374,0.027476787567138672,-0.28564542531967163,0.03553658723831177,-0.19051659107208252
1193,anger/image0018757.jpg,anger,0.6380654430029712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009570538997650146,0.10616087913513184,0.0,0.0,0.07393759489059448,-0.4552321135997772,-0.03610706329345703,0.2852436900138855,-0.17600789666175842,-0.23791897296905518,-0.20007473230361938,-0.07467448711395264,-0.13458240032196045,0.14197003841400146,-0.21858954429626465,-0.3139622211456299,-0.024144023656845093,-0.30187296867370605,-0.04530966281890869,-0.20449364185333252,-0.025236785411834717,0.3511403203010559,0.2758743166923523,-0.15828317403793335,0.2557932734489441,0.0062361955642700195,0.11151444911956787,0.18539077043533325,0.3415985703468323,-0.21636110544204712,0.12221592664718628,-0.2769683003425598,0.13227009773254395,-0.17327669262886047
23421,sad/image0026363.jpg,anger,0.81002514721895,0.0,0.0,0.73,0.0,0.97,2.39,0.0,1.67,0.62,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009544968605041504,0.10637646913528442,0.0,0.0,-0.02689415216445923,-0.4168306887149811,0.013210117816925049,0.20848846435546875,-0.21835830807685852,-0.15135127305984497,-0.22181296348571777,-0.007178783416748047,-0.11781924962997437,0.1601201891899109,-0.2861381769180298,-0.2112686038017273,-0.08588439226150513,-0.24887460470199585,-0.08748826384544373,-0.15695643424987793,0.021160662174224854,0.3824394941329956,0.21518957614898682,-0.17067641019821167,0.23745203018188477,-0.02772831916809082,0.14261865615844727,0.14696741104125977,0.26798367500305176,-0.23632758855819702,0.05102270841598511,-0.2569598853588104,0.0828062891960144,-0.1630655825138092
23440,sad/image0026541.jpg,anger,0.7674268339298307,0.0,0.0,0.0,0.0,1.74,2.04,0.0,1.54,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024599969387054443,0.09184795618057251,0.0,0.0,-0.017570286989212036,-0.431808739900589,0.04628628492355347,0.28886157274246216,-0.21442937850952148,-0.1431371569633484,-0.21421340107917786,0.011606216430664062,-0.07446408271789551,0.17796629667282104,-0.27856698632240295,-0.20092371106147766,-0.07816722989082336,-0.2529875636100769,-0.0766763985157013,-0.14716866612434387,0.06540900468826294,0.3943045735359192,0.2585352659225464,-0.1773884892463684,0.2852334976196289,-0.026162922382354736,0.17797255516052246,0.15966516733169556,0.3235675096511841,-0.25019222497940063,0.06760793924331665,-0.26870349049568176,0.10603749752044678,-0.16084685921669006
2042,anger/image0024998.jpg,anger,0.8030887409136896,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018749833106994629,0.07868319749832153,0.0,0.0,-0.022830218076705933,-0.4438578188419342,0.0006417036056518555,0.13819551467895508,-0.2157236933708191,-0.18940794467926025,-0.2228819727897644,-0.039583444595336914,-0.10998660326004028,0.10420620441436768,-0.2720368802547455,-0.2402927279472351,-0.0713423490524292,-0.2564477324485779,-0.09201714396476746,-0.18453973531723022,0.00209653377532959,0.3038421869277954,0.17632943391799927,-0.21261131763458252,0.19626402854919434,-0.06485623121261597,0.10047364234924316,0.09265458583831787,0.22604644298553467,-0.26952919363975525,0.046109557151794434,-0.263336718082428,0.060980379581451416,-0.1940867006778717
2966,anger/image0030498.jpg,anger,0.8726524888468591,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013518422842025757,0.08351689577102661,0.0,0.0,0.015030145645141602,-0.5383960008621216,0.021683216094970703,0.154435932636261,-0.20366469025611877,-0.3089441657066345,-0.19945630431175232,-0.1273542046546936,-0.08627209067344666,0.07598119974136353,-0.2602058947086334,-0.37748444080352783,-0.0639486312866211,-0.3527161478996277,-0.06617522239685059,-0.27950161695480347,0.03752657771110535,0.23380440473556519,0.2657764256000519,-0.2903366684913635,0.2672680914402008,-0.10580003261566162,0.14784017205238342,0.090365469455719,0.3289463222026825,-0.35673201084136963,0.0934852659702301,-0.3468247056007385,0.1140991747379303,-0.27159950137138367
291,anger/image0005603.jpg,anger,0.8622507025656846,0.0,0.0,1.88,0.0,1.62,2.48,0.0,2.07,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008076906204223633,0.08375239372253418,0.0,0.0,-0.09467363357543945,-0.4373112618923187,0.01626509428024292,0.2243056297302246,-0.2606862187385559,-0.17466896772384644,-0.24222123622894287,-0.02274477481842041,-0.12531644105911255,0.1337367296218872,-0.3319680988788605,-0.22788497805595398,-0.12873688340187073,-0.2731083035469055,-0.12977859377861023,-0.1864638328552246,0.03531235456466675,0.3457449674606323,0.1437733769416809,-0.22938960790634155,0.1886054277420044,-0.08720171451568604,0.12050658464431763,0.09671574831008911,0.18421518802642822,-0.2977760434150696,-0.0017492175102233887,-0.2910626232624054,0.026481032371520996,-0.20615124702453613
439,anger/image0008771.jpg,anger,0.8904227955416568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.023464441299438477,0.09579157829284668,0.0,0.0,-0.04253894090652466,-0.4337480068206787,-0.03256195783615112,0.18527036905288696,-0.2875320017337799,-0.20095142722129822,-0.29345449805259705,-0.02888333797454834,-0.16715475916862488,0.1401568055152893,-0.3500019907951355,-0.2595427930355072,-0.09863588213920593,-0.27413296699523926,-0.142246276140213,-0.18684297800064087,-0.06530937552452087,0.3293980360031128,0.11725270748138428,-0.20238465070724487,0.1345897912979126,-0.043588995933532715,0.04905402660369873,0.12594211101531982,0.1605347990989685,-0.25688880681991577,0.027353942394256592,-0.26836514472961426,0.005541443824768066,-0.1868608593940735
561,anger/image0011187.jpg,anger,0.7433617562283285,0.0,0.0,0.41,0.0,0.76,1.16,0.0,1.09,0.43,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014462918043136597,0.07787418365478516,0.0,0.0,0.10665535926818848,-0.4440521001815796,-0.0458504855632782,0.20826148986816406,-0.1464967131614685,-0.2588708996772766,-0.1950295865535736,-0.11355721950531006,-0.1511845588684082,0.07167166471481323,-0.18998587131500244,-0.3233357071876526,0.003810405731201172,-0.2952568531036377,-0.022200316190719604,-0.22033467888832092,-0.07116889953613281,0.3302624821662903,0.26893484592437744,-0.16381877660751343,0.24798089265823364,-0.010445892810821533,0.1166924238204956,0.13426506519317627,0.3373333811759949,-0.20505094528198242,0.13521939516067505,-0.26735109090805054,0.13588017225265503,-0.18376681208610535
102,anger/image0002102.jpg,anger,0.8230668490787487,0.0,0.0,1.68,0.0,0.0,1.46,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008869588375091553,0.08938264846801758,0.0,0.0,-0.003541320562362671,-0.342783123254776,0.015029698610305786,0.15813958644866943,-0.15672817826271057,-0.10296687483787537,-0.17658987641334534,0.019262313842773438,-0.08204606175422668,0.14436662197113037,-0.20707309246063232,-0.15030068159103394,-0.04801827669143677,-0.20649594068527222,-0.054074227809906006,-0.11291545629501343,0.029040902853012085,0.3246089220046997,0.18797019124031067,-0.1272205114364624,0.21433594822883606,-0.00806725025177002,0.1222815215587616,0.12851911783218384,0.23750510811805725,-0.1830030083656311,0.053304046392440796,-0.21444913744926453,0.0786871612071991,-0.12260985374450684
24296,surprise/ffhq_18.png,anger,0.803256670388933,0.0,0.0,0.3,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02049925923347473,0.08500105142593384,0.0,0.0,0.02883973717689514,-0.34042149782180786,0.036522358655929565,0.22248244285583496,-0.08713695406913757,-0.12466380000114441,-0.09824913740158081,-0.0025458931922912598,-0.02416566014289856,0.14318907260894775,-0.12137919664382935,-0.1754530370235443,-0.020523905754089355,-0.21519550681114197,-0.005152881145477295,-0.12713584303855896,0.06449353694915771,0.3126017451286316,0.2226465940475464,-0.14531537890434265,0.2306281328201294,-0.013265550136566162,0.1393144130706787,0.14347010850906372,0.27324867248535156,-0.2042195200920105,0.07441812753677368,-0.22517386078834534,0.11212605237960815,-0.1358698606491089
1954,anger/image0024272.jpg,anger,0.8454202019144638,0.0,0.0,2.92,0.0,0.43,1.79,0.0,0.96,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001779109239578247,0.10093891620635986,0.0,0.0,0.005400419235229492,-0.4324966371059418,-0.002551257610321045,0.24140119552612305,-0.20590105652809143,-0.20514610409736633,-0.21872279047966003,-0.04647696018218994,-0.13166630268096924,0.14588022232055664,-0.260337769985199,-0.2600290775299072,-0.06453242897987366,-0.29136523604393005,-0.07731717824935913,-0.2010118067264557,-0.005286663770675659,0.3420912027359009,0.20356273651123047,-0.21002602577209473,0.218156099319458,-0.052483201026916504,0.12222439050674438,0.13777071237564087,0.26437127590179443,-0.26241204142570496,0.06602746248245239,-0.290447473526001,0.07751983404159546,-0.20302832126617432
407,anger/image0008045.jpg,anger,0.7795913991932727,0.0,0.0,1.94,0.0,1.41,0.09,0.0,1.46,0.59,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005709707736968994,0.09833645820617676,0.0,0.0,0.014074504375457764,-0.438782662153244,-0.008080840110778809,0.17949825525283813,-0.19740134477615356,-0.21789801120758057,-0.21226495504379272,-0.059566497802734375,-0.12591204047203064,0.11764174699783325,-0.24465793371200562,-0.2751240134239197,-0.05465540289878845,-0.28531116247177124,-0.0744895339012146,-0.20523756742477417,-0.012494444847106934,0.3303195834159851,0.20376157760620117,-0.2078155279159546,0.20673567056655884,-0.04964935779571533,0.10784929990768433,0.12188720703125,0.253570556640625,-0.26305967569351196,0.07314205169677734,-0.2813859283924103,0.08310806751251221,-0.2009885311126709
1385,anger/image0020066.jpg,anger,0.7870335793943369,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007960796356201172,0.09227496385574341,0.0,0.0,-0.06351107358932495,-0.3951956629753113,0.004900217056274414,0.15999001264572144,-0.22972172498703003,-0.14129161834716797,-0.22883042693138123,-0.003968775272369385,-0.12383562326431274,0.13050377368927002,-0.29558658599853516,-0.18722543120384216,-0.10037738084793091,-0.23077207803726196,-0.1100509762763977,-0.14900857210159302,0.01301717758178711,0.3278549313545227,0.14263713359832764,-0.17960357666015625,0.175462007522583,-0.04646807909011841,0.1026153564453125,0.10801029205322266,0.18213605880737305,-0.2389804720878601,0.013606488704681396,-0.24518027901649475,0.03415417671203613,-0.16208195686340332
1636,anger/image0021894.jpg,anger,0.8086872965535634,0.0,0.0,1.2,0.0,0.93,0.48,0.0,1.95,0.96,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024042129516601562,0.07805025577545166,0.0,0.0,0.013922512531280518,-0.46111977100372314,0.0016295313835144043,0.23126709461212158,-0.23994380235671997,-0.210984468460083,-0.261148065328598,-0.0672503113746643,-0.1572997272014618,0.10928213596343994,-0.2998735010623932,-0.28151291608810425,-0.07156240940093994,-0.3000679612159729,-0.09311497211456299,-0.20603007078170776,-0.0021609365940093994,0.31382036209106445,0.26062363386154175,-0.2094326913356781,0.2727951407432556,-0.06608802080154419,0.15688252449035645,0.10784798860549927,0.32729458808898926,-0.282842218875885,0.09320485591888428,-0.29993903636932373,0.10922753810882568,-0.20554199814796448
1062,anger/image0017727.jpg,anger,0.8550771274430599,0.0,0.0,1.04,0.0,0.0,0.16,0.0,0.0,0.08,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02669811248779297,0.09963351488113403,0.0,0.0,-0.05208355188369751,-0.4211888909339905,-0.03792130947113037,0.17669928073883057,-0.27693331241607666,-0.18847179412841797,-0.27952513098716736,-0.024032235145568848,-0.162407785654068,0.14426356554031372,-0.33779244124889374,-0.24896365404129028,-0.10099521279335022,-0.2750716805458069,-0.14137804508209229,-0.18013566732406616,-0.07283669710159302,0.31228548288345337,0.08854866027832031,-0.20418915152549744,0.1006590723991394,-0.05131089687347412,0.030646800994873047,0.1244611144065857,0.12452536821365356,-0.2637767195701599,0.014292418956756592,-0.27552729845046997,-0.008833348751068115,-0.18579372763633728
745,anger/image0013692.jpg,anger,0.8586084843029974,0.0,0.0,1.53,0.0,0.99,0.57,0.0,2.24,0.83,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01966458559036255,0.06557303667068481,0.0,0.0,0.03534543514251709,-0.46271461248397827,-0.033600419759750366,0.25594794750213623,-0.22792428731918335,-0.24110114574432373,-0.2587067186832428,-0.08208566904067993,-0.17364591360092163,0.0949816107749939,-0.2747710347175598,-0.3137301802635193,-0.04920834302902222,-0.3015590012073517,-0.08489859104156494,-0.20801609754562378,-0.06767478585243225,0.31839072704315186,0.20117801427841187,-0.20342093706130981,0.2025066614151001,-0.04954254627227783,0.09689885377883911,0.10491448640823364,0.25377142429351807,-0.26103973388671875,0.08522439002990723,-0.2833716571331024,0.07400780916213989,-0.1932973861694336
1176,anger/image0018611.jpg,anger,0.8722381045469066,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013776063919067383,0.09978634119033813,0.0,0.0,-0.08114159107208252,-0.3703438639640808,0.02621293067932129,0.19427216053009033,-0.2538946270942688,-0.09352785348892212,-0.2412390410900116,0.03731131553649902,-0.09717804193496704,0.1721733808517456,-0.32827064394950867,-0.1598649024963379,-0.12706324458122253,-0.21107888221740723,-0.12152719497680664,-0.10388937592506409,0.048523545265197754,0.33417820930480957,0.17074674367904663,-0.15074321627616882,0.20965224504470825,-0.02470850944519043,0.12317943572998047,0.13664710521697998,0.21525168418884277,-0.2329287827014923,0.015200316905975342,-0.23113805055618286,0.04462695121765137,-0.12561500072479248
13490,happy/ffhq_3106.png,anger,0.8153574338514222,0.0,0.0,0.1,0.0,0.58,0.0,0.0,0.91,1.33,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211603045463562,0.06214761734008789,0.0,0.0,0.04315531253814697,-0.33726921677589417,0.029510587453842163,0.15379947423934937,-0.10190236568450928,-0.13224995136260986,-0.12542980909347534,-0.02256631851196289,-0.04147380590438843,0.08864080905914307,-0.13482937216758728,-0.18170073628425598,-0.015979498624801636,-0.20528161525726318,-0.008467823266983032,-0.1303025186061859,0.047659337520599365,0.28483253717422485,0.24981576204299927,-0.14478716254234314,0.25601863861083984,-0.025087296962738037,0.15927189588546753,0.09610182046890259,0.3005017638206482,-0.20290899276733398,0.09234654903411865,-0.21620702743530273,0.12893736362457275,-0.13557037711143494
285,anger/image0005516.jpg,anger,0.7672419645283534,0.0,0.0,0.76,0.0,0.65,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.01948726177215576,0.08778727054595947,0.0,0.0,-0.11316806077957153,-0.3639957010746002,-0.015074431896209717,0.20602965354919434,-0.2941097915172577,-0.11703675985336304,-0.27159741520881653,0.030505120754241943,-0.13833197951316833,0.16341465711593628,-0.36266665160655975,-0.17397546768188477,-0.13781088590621948,-0.22414976358413696,-0.1672402024269104,-0.12948215007781982,-0.056165456771850586,0.29310768842697144,0.013390064239501953,-0.1905246376991272,0.044026970863342285,-0.06106072664260864,0.008412003517150879,0.10921812057495117,0.035615384578704834,-0.2590829133987427,-0.03424370288848877,-0.24085354804992676,-0.05803602933883667,-0.15781009197235107
823,anger/image0014776.jpg,anger,0.8084378155021053,0.0,0.0,0.0,0.0,1.77,3.37,0.0,1.84,0.74,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01746651530265808,0.06488257646560669,0.0,0.0,-0.02446606755256653,-0.4206031560897827,0.03552636504173279,0.18564444780349731,-0.1923929750919342,-0.19623160362243652,-0.18952783942222595,-0.05308198928833008,-0.08665502071380615,0.08669787645339966,-0.2467220425605774,-0.24601083993911743,-0.074917733669281,-0.26210248470306396,-0.07457461953163147,-0.18753185868263245,0.05162516236305237,0.30601197481155396,0.1967211663722992,-0.21412557363510132,0.22352764010429382,-0.07645851373672485,0.15754494071006775,0.07425272464752197,0.24602606892585754,-0.2725209891796112,0.04948827624320984,-0.2695658802986145,0.07399579882621765,-0.19368651509284973
22343,sad/image0017914.jpg,anger,0.8237415382004165,0.0,0.0,0.91,0.0,0.55,0.0,0.0,0.83,0.53,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048672109842300415,0.07606077194213867,0.0,0.0,-0.01697099208831787,-0.486618310213089,0.07880952954292297,0.16387319564819336,-0.14150592684745789,-0.2385680079460144,-0.13346967101097107,-0.06723302602767944,-0.012929558753967285,0.08573031425476074,-0.18920180201530457,-0.3036574721336365,-0.0620366632938385,-0.3110172748565674,-0.029552489519119263,-0.22318482398986816,0.1297055184841156,0.2860589027404785,0.26931390166282654,-0.2661389112472534,0.2977130711078644,-0.09466475248336792,0.22511890530586243,0.07642340660095215,0.3168337047100067,-0.3515491783618927,0.06682124733924866,-0.32827436923980713,0.12054583430290222,-0.23070812225341797
